Production_ID,ProductionStatus,Order_ID,Member_ID,EventTimestamp
1483,Cancelled,481,30,2024-06-13
1484,In Process,1376,6,2024-06-13
1485,Complete,1412,9,2024-06-13
1486,Complete,569,20,2024-06-13
1487,Cancelled,1486,31,2024-06-13
1488,Complete,1229,1,2024-06-13
1489,In Delivery,158,21,2024-06-13
1490,Complete,269,4,2024-06-13
1491,In Delivery,945,25,2024-06-13
1492,Complete,1812,1,2024-06-13
1493,In Process,1857,15,2024-06-13
1494,Cancelled,1138,40,2024-06-13
1495,Complete,253,24,2024-06-13
1496,In Process,1423,32,2024-06-13
1497,In Delivery,1945,12,2024-06-13
1498,Complete,1146,26,2024-06-13
1499,In Delivery,1764,28,2024-06-13
1500,In Delivery,1504,24,2024-06-13
1501,In Delivery,144,37,2024-06-13
1502,Complete,864,38,2024-06-13
1503,Complete,67,13,2024-06-13
1504,Complete,1650,34,2024-06-13
1505,In Process,769,28,2024-06-13
1506,In Process,1435,16,2024-06-13
1507,Complete,718,22,2024-06-13
1508,Cancelled,1918,23,2024-06-13
1509,Cancelled,1590,4,2024-06-13
1510,Cancelled,293,23,2024-06-13
1511,Cancelled,1816,36,2024-06-13
1512,Complete,1262,4,2024-06-13
1513,Cancelled,644,14,2024-06-13
1514,Cancelled,1786,40,2024-06-13
1515,Cancelled,1487,29,2024-06-13
1516,In Delivery,473,23,2024-06-13
1517,In Delivery,720,34,2024-06-13
1518,In Delivery,1190,21,2024-06-13
1519,Cancelled,981,26,2024-06-13
1520,Cancelled,1182,40,2024-06-13
1521,In Process,1294,34,2024-06-13
1522,Cancelled,1331,15,2024-06-13
1523,Cancelled,553,38,2024-06-13
1524,Complete,1346,7,2024-06-13
1525,In Delivery,386,21,2024-06-13
1526,Cancelled,441,35,2024-06-13
1527,In Process,1575,25,2024-06-13
1528,Cancelled,729,27,2024-06-13
1529,In Delivery,1115,2,2024-06-13
1530,Complete,442,8,2024-06-13
1531,In Process,1828,24,2024-06-13
1532,Cancelled,1460,38,2024-06-13
1533,Cancelled,1192,30,2024-06-13
1534,Complete,939,18,2024-06-13
1535,Cancelled,934,26,2024-06-13
1536,Cancelled,175,14,2024-06-13
1537,Cancelled,1449,18,2024-06-13
1538,In Process,1024,1,2024-06-13
1539,In Process,749,13,2024-06-13
1540,In Delivery,383,13,2024-06-13
1541,Cancelled,1528,6,2024-06-13
1542,In Delivery,133,29,2024-06-13
1543,In Delivery,828,34,2024-06-13
1544,Cancelled,430,11,2024-06-13
1545,In Delivery,1415,35,2024-06-13
1546,In Process,1019,8,2024-06-13
1547,Cancelled,725,39,2024-06-13
1548,In Delivery,1832,18,2024-06-13
1549,Complete,1137,1,2024-06-13
1550,In Process,235,4,2024-06-13
1551,In Process,1502,31,2024-06-13
1552,In Process,448,23,2024-06-13
1553,In Delivery,615,11,2024-06-13
1554,Complete,68,5,2024-06-13
1555,In Process,1007,35,2024-06-13
1556,In Process,1940,14,2024-06-13
1557,In Delivery,1543,20,2024-06-13
1558,Complete,573,18,2024-06-13
1559,In Process,625,8,2024-06-13
1560,Complete,794,26,2024-06-13
1561,Complete,1467,36,2024-06-13
1562,Complete,1805,16,2024-06-13
1563,Cancelled,807,30,2024-06-13
1564,Complete,169,23,2024-06-13
1565,In Process,650,10,2024-06-13
1566,In Delivery,1244,33,2024-06-13
1567,Cancelled,815,11,2024-06-13
1568,In Process,284,4,2024-06-13
1569,Cancelled,768,6,2024-06-13
1570,In Process,1814,16,2024-06-13
1571,Cancelled,714,24,2024-06-13
1572,Cancelled,607,10,2024-06-13
1573,Complete,943,32,2024-06-13
1574,Cancelled,845,13,2024-06-13
1575,In Process,26,36,2024-06-13
1576,Complete,1038,40,2024-06-13
1577,Complete,1184,12,2024-06-13
1578,In Process,1484,4,2024-06-13
1579,In Delivery,1595,29,2024-06-13
1580,Complete,1146,25,2024-06-13
1581,Cancelled,1278,2,2024-06-13
1582,In Delivery,1272,8,2024-06-13
1583,Cancelled,1148,20,2024-06-13
1584,Complete,1555,31,2024-06-13
1585,Complete,230,32,2024-06-13
1586,In Process,241,19,2024-06-13
1587,Cancelled,1178,23,2024-06-13
1588,In Delivery,805,22,2024-06-13
1589,Complete,994,13,2024-06-13
1590,In Delivery,668,16,2024-06-13
1591,In Delivery,1971,31,2024-06-13
1592,In Delivery,273,29,2024-06-13
1593,In Process,396,3,2024-06-13
1594,In Process,146,12,2024-06-13
1595,In Delivery,1833,15,2024-06-13
1596,Complete,1997,12,2024-06-13
1597,Cancelled,1242,31,2024-06-13
1598,Complete,1499,17,2024-06-13
1599,Complete,1853,32,2024-06-13
1600,In Process,1207,2,2024-06-13
1601,Cancelled,647,29,2024-06-13
1602,In Process,659,33,2024-06-13
1603,In Process,313,28,2024-06-13
1604,In Delivery,1321,21,2024-06-13
1605,In Delivery,1922,5,2024-06-13
1606,In Delivery,1598,13,2024-06-13
1607,In Delivery,1561,35,2024-06-13
1608,Complete,1785,9,2024-06-13
1609,In Delivery,59,29,2024-06-13
1610,In Process,377,12,2024-06-13
1611,Complete,157,31,2024-06-13
1612,Cancelled,1668,22,2024-06-13
1613,In Process,1908,35,2024-06-13
1614,In Process,1322,19,2024-06-13
1615,In Delivery,1054,27,2024-06-13
1616,Complete,1791,14,2024-06-13
1617,Cancelled,1457,24,2024-06-13
1618,In Process,1151,13,2024-06-13
1619,Cancelled,639,7,2024-06-13
1620,Complete,1418,17,2024-06-13
1621,In Process,1820,40,2024-06-13
1622,Cancelled,7,32,2024-06-13
1623,In Delivery,561,3,2024-06-13
1624,Cancelled,260,22,2024-06-13
1625,In Process,513,24,2024-06-13
1626,Cancelled,678,19,2024-06-13
1627,In Process,1162,18,2024-06-13
1628,In Process,1885,34,2024-06-13
1629,Cancelled,959,36,2024-06-13
1630,In Process,680,39,2024-06-13
1631,In Delivery,1585,13,2024-06-13
1632,Cancelled,443,24,2024-06-13
1633,In Delivery,958,35,2024-06-13
1634,Cancelled,738,23,2024-06-13
1635,Complete,607,6,2024-06-13
1636,In Process,1518,10,2024-06-13
1637,Complete,1969,10,2024-06-13
1638,Cancelled,599,39,2024-06-13
1639,In Process,617,1,2024-06-13
1640,Cancelled,1679,22,2024-06-13
1641,Cancelled,509,27,2024-06-13
1642,In Delivery,1696,35,2024-06-13
1643,In Delivery,1472,15,2024-06-13
1644,In Process,113,40,2024-06-13
1645,In Delivery,480,39,2024-06-13
1646,In Process,487,1,2024-06-13
1647,Complete,1389,18,2024-06-13
1648,In Process,1011,37,2024-06-13
1649,Cancelled,1778,8,2024-06-13
1650,In Process,1307,2,2024-06-13
1651,Complete,1775,19,2024-06-13
1652,In Delivery,341,30,2024-06-13
1653,Cancelled,1700,7,2024-06-13
1654,Complete,1063,4,2024-06-13
1655,In Delivery,1809,5,2024-06-13
1656,Complete,1371,26,2024-06-13
1657,Cancelled,28,23,2024-06-13
1658,Cancelled,1153,31,2024-06-13
1659,Cancelled,122,8,2024-06-13
1660,Complete,1852,23,2024-06-13
1661,In Delivery,1410,5,2024-06-13
1662,Cancelled,923,28,2024-06-13
1663,Cancelled,513,31,2024-06-13
1664,Complete,202,24,2024-06-13
1665,In Process,1540,39,2024-06-13
1666,Cancelled,1453,3,2024-06-13
1667,Cancelled,737,13,2024-06-13
1668,In Process,1972,25,2024-06-13
1669,In Delivery,1858,34,2024-06-13
1670,Cancelled,938,23,2024-06-13
1671,Complete,1077,26,2024-06-13
1672,Complete,173,19,2024-06-13
1673,Cancelled,1713,36,2024-06-13
1674,In Delivery,538,35,2024-06-13
1675,Complete,1040,24,2024-06-13
1676,In Delivery,1914,30,2024-06-13
1677,In Delivery,1108,18,2024-06-13
1678,In Process,123,7,2024-06-13
1679,Cancelled,1765,15,2024-06-13
1680,Complete,1093,34,2024-06-13
1681,In Delivery,637,4,2024-06-13
1682,Cancelled,838,18,2024-06-13
1683,In Delivery,1759,27,2024-06-13
1684,In Delivery,1558,4,2024-06-13
1685,Complete,90,20,2024-06-13
1686,Cancelled,1495,20,2024-06-13
1687,In Process,875,17,2024-06-13
1688,Cancelled,257,33,2024-06-13
1689,Complete,1518,21,2024-06-13
1690,In Delivery,1049,31,2024-06-13
1691,In Delivery,1256,31,2024-06-13
1692,In Process,1557,14,2024-06-13
1693,In Delivery,47,29,2024-06-13
1694,Complete,453,32,2024-06-13
1695,In Delivery,1006,22,2024-06-13
1696,Complete,1443,26,2024-06-13
1697,Cancelled,1484,21,2024-06-13
1698,In Process,493,37,2024-06-13
1699,Cancelled,711,20,2024-06-13
1700,In Delivery,1815,21,2024-06-13
1701,Complete,921,7,2024-06-13
1702,In Process,1563,14,2024-06-13
1703,Cancelled,1286,17,2024-06-13
1704,Complete,1338,10,2024-06-13
1705,In Delivery,1304,7,2024-06-13
1706,In Delivery,609,17,2024-06-13
1707,In Process,1630,6,2024-06-13
1708,Complete,376,14,2024-06-13
1709,Cancelled,1055,35,2024-06-13
1710,Cancelled,64,35,2024-06-13
1711,In Process,320,16,2024-06-13
1712,In Delivery,1661,17,2024-06-13
1713,In Delivery,1220,26,2024-06-13
1714,Cancelled,1022,31,2024-06-13
1715,In Delivery,918,14,2024-06-13
1716,Complete,310,19,2024-06-13
1717,Complete,233,24,2024-06-13
1718,Complete,1941,32,2024-06-13
1719,Cancelled,1783,7,2024-06-13
1720,Cancelled,755,11,2024-06-13
1721,Cancelled,372,10,2024-06-13
1722,In Process,1286,40,2024-06-13
1723,Complete,402,14,2024-06-13
1724,Cancelled,1456,24,2024-06-13
1725,In Delivery,409,20,2024-06-13
1726,In Process,1575,38,2024-06-13
1727,Cancelled,421,33,2024-06-13
1728,Cancelled,445,5,2024-06-13
1729,In Delivery,573,12,2024-06-13
1730,Complete,525,4,2024-06-13
1731,Complete,536,14,2024-06-13
1732,In Process,759,26,2024-06-13
1733,In Delivery,265,16,2024-06-13
1734,Complete,1188,1,2024-06-13
1735,Complete,1947,16,2024-06-13
1736,Complete,941,20,2024-06-13
1737,In Process,493,16,2024-06-13
1738,In Process,1816,13,2024-06-13
1739,Complete,230,27,2024-06-13
1740,In Process,249,2,2024-06-13
1741,In Delivery,770,25,2024-06-13
1742,Complete,626,40,2024-06-13
1743,Cancelled,1716,11,2024-06-13
1744,Complete,1670,10,2024-06-13
1745,Cancelled,1958,13,2024-06-13
1746,Cancelled,1166,40,2024-06-13
1747,Cancelled,1461,14,2024-06-13
1748,Cancelled,1155,18,2024-06-13
1749,Cancelled,1185,17,2024-06-13
1750,Cancelled,1923,15,2024-06-13
1751,In Process,430,31,2024-06-13
1752,Complete,810,14,2024-06-13
1753,Cancelled,1571,4,2024-06-13
1754,In Delivery,1165,10,2024-06-13
1755,In Process,1890,21,2024-06-13
1756,In Process,202,9,2024-06-13
1757,In Delivery,1478,11,2024-06-13
1758,Complete,877,19,2024-06-13
1759,In Process,317,6,2024-06-13
1760,In Process,1615,20,2024-06-13
1761,Cancelled,587,24,2024-06-13
1762,Cancelled,16,21,2024-06-13
1763,In Process,660,31,2024-06-13
1764,In Process,871,21,2024-06-13
1765,Cancelled,61,21,2024-06-13
1766,In Process,1333,24,2024-06-13
1767,In Delivery,204,40,2024-06-13
1768,Complete,1472,32,2024-06-13
1769,In Process,1961,2,2024-06-13
1770,In Delivery,1387,1,2024-06-13
1771,Complete,757,13,2024-06-13
1772,Complete,1821,39,2024-06-13
1773,In Delivery,1210,1,2024-06-13
1774,Complete,275,14,2024-06-13
1775,In Process,1243,37,2024-06-13
1776,In Process,300,5,2024-06-13
1777,Complete,1672,5,2024-06-13
1778,In Process,704,23,2024-06-13
1779,In Process,336,12,2024-06-13
1780,Cancelled,825,5,2024-06-13
1781,In Delivery,152,27,2024-06-13
1782,Complete,1830,25,2024-06-13
1783,Cancelled,751,15,2024-06-13
1784,Complete,765,19,2024-06-13
1785,Cancelled,1436,29,2024-06-13
1786,In Process,147,8,2024-06-13
1787,Cancelled,640,6,2024-06-13
1788,In Process,1653,14,2024-06-13
1789,In Process,407,13,2024-06-13
1790,Cancelled,16,28,2024-06-13
1791,In Delivery,1959,16,2024-06-13
1792,Complete,1489,10,2024-06-13
1793,Complete,668,12,2024-06-13
1794,Complete,662,15,2024-06-13
1795,Cancelled,1770,28,2024-06-13
1796,Cancelled,1086,4,2024-06-13
1797,Complete,1569,39,2024-06-13
1798,Complete,968,24,2024-06-13
1799,In Delivery,1778,35,2024-06-13
1800,Cancelled,105,15,2024-06-13
1801,Complete,287,5,2024-06-13
1802,Complete,1987,31,2024-06-13
1803,In Process,880,15,2024-06-13
1804,Complete,4,40,2024-06-13
1805,Complete,1109,16,2024-06-13
1806,In Process,1353,39,2024-06-13
1807,Complete,979,2,2024-06-13
1808,Cancelled,680,35,2024-06-13
1809,In Delivery,1649,28,2024-06-13
1810,Complete,1226,32,2024-06-13
1811,Cancelled,65,3,2024-06-13
1812,In Delivery,839,26,2024-06-13
1813,In Delivery,782,22,2024-06-13
1814,In Process,615,26,2024-06-13
1815,In Delivery,1451,29,2024-06-13
1816,Complete,1894,35,2024-06-13
1817,In Process,499,15,2024-06-13
1818,Cancelled,869,4,2024-06-13
1819,In Process,1580,20,2024-06-13
1820,Complete,1932,28,2024-06-13
1821,In Process,1449,29,2024-06-13
1822,Cancelled,469,21,2024-06-13
1823,Complete,13,38,2024-06-13
1824,Cancelled,951,7,2024-06-13
1825,In Delivery,1503,21,2024-06-13
1826,In Delivery,1584,24,2024-06-13
1827,Complete,1416,38,2024-06-13
1828,In Delivery,876,14,2024-06-13
1829,Cancelled,390,13,2024-06-13
1830,Complete,651,32,2024-06-13
1831,In Process,1610,14,2024-06-13
1832,In Process,1653,26,2024-06-13
1833,In Delivery,689,25,2024-06-13
1834,In Process,595,25,2024-06-13
1835,Cancelled,1588,19,2024-06-13
1836,In Process,1775,3,2024-06-13
1837,Cancelled,251,17,2024-06-13
1838,Cancelled,472,12,2024-06-13
1839,In Delivery,699,39,2024-06-13
1840,In Process,1211,30,2024-06-13
1841,Cancelled,219,36,2024-06-13
1842,In Delivery,464,7,2024-06-13
1843,Cancelled,1335,3,2024-06-13
1844,In Process,20,10,2024-06-13
1845,In Process,1938,16,2024-06-13
1846,In Delivery,1280,29,2024-06-13
1847,Complete,1725,14,2024-06-13
1848,In Process,1224,36,2024-06-13
1849,In Process,1735,37,2024-06-13
1850,Cancelled,558,2,2024-06-13
1851,In Process,1850,37,2024-06-13
1852,In Delivery,1277,31,2024-06-13
1853,In Delivery,1616,14,2024-06-13
1854,In Delivery,394,22,2024-06-13
1855,In Process,728,26,2024-06-13
1856,Complete,769,5,2024-06-13
1857,Complete,403,40,2024-06-13
1858,In Delivery,790,1,2024-06-13
1859,In Delivery,1150,19,2024-06-13
1860,In Delivery,309,5,2024-06-13
1861,Complete,771,36,2024-06-13
1862,In Process,612,31,2024-06-13
1863,Complete,1226,38,2024-06-13
1864,In Process,1925,23,2024-06-13
1865,In Process,1952,6,2024-06-13
1866,In Process,1837,36,2024-06-13
1867,Complete,1686,36,2024-06-13
1868,Cancelled,1101,39,2024-06-13
1869,In Process,1505,1,2024-06-13
1870,In Process,210,29,2024-06-13
1871,In Process,1614,16,2024-06-13
1872,In Delivery,1322,16,2024-06-13
1873,In Process,1858,28,2024-06-13
1874,In Process,1504,33,2024-06-13
1875,Complete,1950,9,2024-06-13
1876,In Delivery,488,26,2024-06-13
1877,Complete,1486,30,2024-06-13
1878,Complete,1051,1,2024-06-13
1879,Cancelled,5,14,2024-06-13
1880,Cancelled,1854,39,2024-06-13
1881,Cancelled,968,15,2024-06-13
1882,In Process,97,15,2024-06-13
1883,Cancelled,1507,20,2024-06-13
1884,In Delivery,661,18,2024-06-13
1885,Cancelled,72,13,2024-06-13
1886,Complete,1588,5,2024-06-13
1887,In Delivery,433,26,2024-06-13
1888,Cancelled,1313,23,2024-06-13
1889,In Process,1079,39,2024-06-13
1890,In Delivery,1194,28,2024-06-13
1891,In Process,1315,36,2024-06-13
1892,In Delivery,1623,3,2024-06-13
1893,In Delivery,1808,14,2024-06-13
1894,Cancelled,48,29,2024-06-13
1895,Complete,685,30,2024-06-13
1896,In Delivery,200,7,2024-06-13
1897,In Delivery,1985,37,2024-06-13
1898,Complete,1019,26,2024-06-13
1899,Cancelled,1112,24,2024-06-13
1900,In Delivery,448,25,2024-06-13
1901,Cancelled,1980,39,2024-06-13
1902,In Delivery,45,11,2024-06-13
1903,Complete,878,13,2024-06-13
1904,Cancelled,336,9,2024-06-13
1905,Complete,1820,24,2024-06-13
1906,Cancelled,927,15,2024-06-13
1907,In Delivery,15,29,2024-06-13
1908,In Process,1308,9,2024-06-13
1909,Complete,1179,28,2024-06-13
1910,In Process,624,17,2024-06-13
1911,Complete,1408,23,2024-06-13
1912,Complete,154,22,2024-06-13
1913,In Process,1471,11,2024-06-13
1914,In Process,1240,5,2024-06-13
1915,In Process,1968,31,2024-06-13
1916,Cancelled,121,7,2024-06-13
1917,Cancelled,256,35,2024-06-13
1918,Complete,1264,11,2024-06-13
1919,In Delivery,497,39,2024-06-13
1920,Complete,476,6,2024-06-13
1921,Complete,1052,22,2024-06-13
1922,Cancelled,752,28,2024-06-13
1923,Cancelled,997,16,2024-06-13
1924,Complete,1587,20,2024-06-13
1925,In Delivery,1247,34,2024-06-13
1926,Complete,82,35,2024-06-13
1927,In Delivery,1159,25,2024-06-13
1928,Cancelled,313,35,2024-06-13
1929,In Delivery,1084,38,2024-06-13
1930,Cancelled,1645,21,2024-06-13
1931,Cancelled,825,32,2024-06-13
1932,Complete,1,31,2024-06-13
1933,Cancelled,1718,11,2024-06-13
1934,Complete,217,2,2024-06-13
1935,Complete,1546,16,2024-06-13
1936,Cancelled,1874,6,2024-06-13
1937,Complete,184,38,2024-06-13
1938,In Process,1673,29,2024-06-13
1939,In Delivery,1657,38,2024-06-13
1940,Cancelled,1056,24,2024-06-13
1941,In Process,1968,33,2024-06-13
1942,In Delivery,1989,29,2024-06-13
1943,Cancelled,1967,29,2024-06-13
1944,In Delivery,1559,30,2024-06-13
1945,Complete,49,23,2024-06-13
1946,Cancelled,540,24,2024-06-13
1947,In Process,1434,24,2024-06-13
1948,Cancelled,1913,25,2024-06-13
1949,In Process,216,7,2024-06-13
1950,In Delivery,1378,8,2024-06-13
1951,In Process,1449,28,2024-06-13
1952,Cancelled,370,23,2024-06-13
1953,Cancelled,1915,18,2024-06-13
1954,In Process,236,18,2024-06-13
1955,In Delivery,1486,29,2024-06-13
1956,In Delivery,1733,28,2024-06-13
1957,Cancelled,545,22,2024-06-13
1958,In Delivery,1771,1,2024-06-13
1959,In Process,1444,39,2024-06-13
1960,In Delivery,206,27,2024-06-13
1961,In Process,76,37,2024-06-13
1962,In Process,622,29,2024-06-13
1963,Cancelled,114,32,2024-06-13
1964,In Delivery,1191,21,2024-06-13
1965,Complete,1731,5,2024-06-13
1966,In Process,1581,36,2024-06-13
1967,Cancelled,1367,22,2024-06-13
1968,In Process,122,14,2024-06-13
1969,Cancelled,883,30,2024-06-13
1970,Cancelled,187,40,2024-06-13
1971,Cancelled,1903,33,2024-06-13
1972,In Process,904,39,2024-06-13
1973,In Delivery,760,15,2024-06-13
1974,In Delivery,803,36,2024-06-13
1975,In Delivery,1147,6,2024-06-13
1976,Cancelled,1411,4,2024-06-13
1977,In Process,1975,35,2024-06-13
1978,In Process,242,27,2024-06-13
1979,Cancelled,1629,10,2024-06-13
1980,Cancelled,1673,22,2024-06-13
1981,Cancelled,647,6,2024-06-13
1982,Complete,501,40,2024-06-13
1983,Cancelled,1084,8,2024-06-13
1984,In Delivery,1214,28,2024-06-13
1985,In Process,448,29,2024-06-13
1986,In Process,408,22,2024-06-13
1987,Cancelled,1809,31,2024-06-13
1988,In Delivery,1299,21,2024-06-13
1989,Cancelled,1268,32,2024-06-13
1990,In Process,641,8,2024-06-13
1991,Complete,354,19,2024-06-13
1992,Cancelled,1001,32,2024-06-13
1993,In Delivery,1073,38,2024-06-13
1994,In Delivery,415,14,2024-06-13
1995,In Process,63,7,2024-06-13
1996,Complete,1678,3,2024-06-13
1997,Cancelled,1827,25,2024-06-13
1998,In Process,1518,1,2024-06-13
1999,In Process,1622,23,2024-06-13
2000,In Delivery,1696,37,2024-06-13
2001,Complete,732,31,2024-06-13
2002,In Delivery,690,36,2024-06-13
2003,In Process,1593,6,2024-06-13
2004,Cancelled,1207,13,2024-06-13
2005,Complete,824,23,2024-06-13
2006,In Process,430,39,2024-06-13
2007,In Process,216,1,2024-06-13
2008,In Process,1157,30,2024-06-13
2009,Cancelled,375,24,2024-06-13
2010,Cancelled,1305,14,2024-06-13
2011,Cancelled,121,9,2024-06-13
2012,Cancelled,825,32,2024-06-13
2013,In Process,1918,24,2024-06-13
2014,In Process,359,15,2024-06-13
2015,In Delivery,1870,25,2024-06-13
2016,In Process,605,18,2024-06-13
2017,In Process,1664,37,2024-06-13
2018,Cancelled,407,38,2024-06-13
2019,Cancelled,800,20,2024-06-13
2020,In Process,562,24,2024-06-13
2021,Complete,685,33,2024-06-13
2022,In Process,1577,30,2024-06-13
2023,Cancelled,182,38,2024-06-13
2024,Complete,861,33,2024-06-13
2025,Complete,1667,21,2024-06-13
2026,In Delivery,713,18,2024-06-13
2027,In Delivery,907,35,2024-06-13
2028,Cancelled,1214,15,2024-06-13
2029,In Delivery,1826,17,2024-06-13
2030,In Process,1681,26,2024-06-13
2031,In Delivery,1060,4,2024-06-13
2032,In Delivery,1055,23,2024-06-13
2033,In Delivery,1847,30,2024-06-13
2034,Cancelled,1139,28,2024-06-13
2035,Cancelled,1050,35,2024-06-13
2036,Complete,1125,10,2024-06-13
2037,Complete,1917,18,2024-06-13
2038,Cancelled,1065,19,2024-06-13
2039,Complete,1943,33,2024-06-13
2040,In Delivery,387,24,2024-06-13
2041,Complete,889,19,2024-06-13
2042,Cancelled,1267,34,2024-06-13
2043,Complete,1260,40,2024-06-13
2044,In Delivery,1425,8,2024-06-13
2045,In Process,33,13,2024-06-13
2046,Cancelled,623,16,2024-06-13
2047,In Delivery,461,30,2024-06-13
2048,Complete,945,32,2024-06-13
2049,In Delivery,1567,14,2024-06-13
2050,In Delivery,1770,13,2024-06-13
2051,In Process,567,28,2024-06-13
2052,Cancelled,831,34,2024-06-13
2053,In Delivery,1288,32,2024-06-13
2054,Cancelled,116,17,2024-06-13
2055,Complete,1354,27,2024-06-13
2056,Cancelled,1618,37,2024-06-13
2057,Cancelled,1244,12,2024-06-13
2058,In Delivery,1229,15,2024-06-13
2059,Complete,1141,16,2024-06-13
2060,In Process,796,17,2024-06-13
2061,In Delivery,667,19,2024-06-13
2062,Cancelled,1335,3,2024-06-13
2063,In Delivery,1449,19,2024-06-13
2064,Complete,1586,2,2024-06-13
2065,In Delivery,516,28,2024-06-13
2066,In Process,344,26,2024-06-13
2067,In Process,959,5,2024-06-13
2068,Cancelled,1398,34,2024-06-13
2069,In Delivery,941,25,2024-06-13
2070,In Delivery,1237,4,2024-06-13
2071,In Delivery,1149,16,2024-06-13
2072,In Process,1634,15,2024-06-13
2073,In Delivery,1409,38,2024-06-13
2074,In Delivery,177,4,2024-06-13
2075,Complete,732,38,2024-06-13
2076,Complete,1939,6,2024-06-13
2077,In Delivery,157,13,2024-06-13
2078,In Delivery,19,16,2024-06-13
2079,In Delivery,1377,31,2024-06-13
2080,In Delivery,1030,3,2024-06-13
2081,In Delivery,1318,22,2024-06-13
2082,Complete,550,5,2024-06-13
2083,Complete,1842,36,2024-06-13
2084,In Process,1144,26,2024-06-13
2085,In Delivery,935,39,2024-06-13
2086,Complete,886,30,2024-06-13
2087,Cancelled,914,27,2024-06-13
2088,Cancelled,1284,21,2024-06-13
2089,In Process,474,39,2024-06-13
2090,In Process,1879,19,2024-06-13
2091,In Delivery,990,28,2024-06-13
2092,In Process,1781,11,2024-06-13
2093,In Delivery,1515,14,2024-06-13
2094,In Process,303,3,2024-06-13
2095,In Delivery,416,17,2024-06-13
2096,Cancelled,969,2,2024-06-13
2097,In Process,282,35,2024-06-13
2098,In Delivery,113,2,2024-06-13
2099,Cancelled,210,10,2024-06-13
2100,Cancelled,551,24,2024-06-13
2101,In Process,1977,9,2024-06-13
2102,In Process,1254,37,2024-06-13
2103,In Delivery,1571,23,2024-06-13
2104,Cancelled,333,32,2024-06-13
2105,Cancelled,125,17,2024-06-13
2106,Cancelled,890,32,2024-06-13
2107,Cancelled,1566,34,2024-06-13
2108,Complete,167,8,2024-06-13
2109,In Delivery,21,9,2024-06-13
2110,In Process,1058,23,2024-06-13
2111,Cancelled,1878,10,2024-06-13
2112,In Delivery,797,12,2024-06-13
2113,Complete,1627,26,2024-06-13
2114,In Delivery,1031,26,2024-06-13
2115,Complete,965,8,2024-06-13
2116,Complete,1460,12,2024-06-13
2117,Cancelled,1550,7,2024-06-13
2118,Complete,1778,38,2024-06-13
2119,Complete,483,13,2024-06-13
2120,In Delivery,98,33,2024-06-13
2121,In Delivery,1942,13,2024-06-13
2122,Complete,1336,28,2024-06-13
2123,Cancelled,1328,24,2024-06-13
2124,In Process,1826,12,2024-06-13
2125,Complete,574,12,2024-06-13
2126,Cancelled,713,10,2024-06-13
2127,In Delivery,1333,31,2024-06-13
2128,Cancelled,1208,30,2024-06-13
2129,Cancelled,1919,22,2024-06-13
2130,Complete,1429,10,2024-06-13
2131,In Delivery,266,14,2024-06-13
2132,In Delivery,1009,31,2024-06-13
2133,Cancelled,960,11,2024-06-13
2134,In Delivery,1707,13,2024-06-13
2135,In Delivery,1663,32,2024-06-13
2136,Complete,347,17,2024-06-13
2137,Complete,1199,36,2024-06-13
2138,In Process,931,28,2024-06-13
2139,Cancelled,985,14,2024-06-13
2140,Complete,353,15,2024-06-13
2141,In Process,1313,36,2024-06-13
2142,In Delivery,1910,17,2024-06-13
2143,In Delivery,1011,21,2024-06-13
2144,Cancelled,210,11,2024-06-13
2145,Complete,336,12,2024-06-13
2146,In Delivery,1757,9,2024-06-13
2147,Cancelled,922,20,2024-06-13
2148,Complete,137,28,2024-06-13
2149,Cancelled,1217,16,2024-06-13
2150,In Process,767,10,2024-06-13
2151,Complete,1155,19,2024-06-13
2152,Complete,1545,33,2024-06-13
2153,In Process,199,10,2024-06-13
2154,Cancelled,443,3,2024-06-13
2155,In Process,1319,5,2024-06-13
2156,In Delivery,1124,26,2024-06-13
2157,Cancelled,275,32,2024-06-13
2158,Cancelled,1124,7,2024-06-13
2159,Cancelled,421,19,2024-06-13
2160,In Process,1021,23,2024-06-13
2161,In Delivery,695,24,2024-06-13
2162,Complete,221,34,2024-06-13
2163,Complete,75,24,2024-06-13
2164,In Process,1044,5,2024-06-13
2165,Cancelled,1616,9,2024-06-13
2166,In Process,914,37,2024-06-13
2167,In Delivery,653,11,2024-06-13
2168,In Process,1492,33,2024-06-13
2169,Cancelled,52,40,2024-06-13
2170,In Process,1092,40,2024-06-13
2171,Complete,120,18,2024-06-13
2172,Complete,84,8,2024-06-13
2173,Complete,1541,28,2024-06-13
2174,In Delivery,1678,29,2024-06-13
2175,In Process,144,18,2024-06-13
2176,Complete,1960,3,2024-06-13
2177,In Delivery,1871,28,2024-06-13
2178,In Process,527,21,2024-06-13
2179,In Process,1191,21,2024-06-13
2180,In Process,463,8,2024-06-13
2181,Complete,540,23,2024-06-13
2182,Complete,1064,32,2024-06-13
2183,Cancelled,1063,33,2024-06-13
2184,Complete,1193,6,2024-06-13
2185,In Process,148,12,2024-06-13
2186,Complete,577,13,2024-06-13
2187,Cancelled,386,29,2024-06-13
2188,Complete,1547,18,2024-06-13
2189,Cancelled,2,2,2024-06-13
2190,In Delivery,924,21,2024-06-13
2191,In Delivery,1204,32,2024-06-13
2192,In Process,155,37,2024-06-13
2193,In Delivery,486,9,2024-06-13
2194,Complete,880,7,2024-06-13
2195,Complete,941,39,2024-06-13
