Order_ID,OrderDate,Status,EventTimestamp,CancelledDate,Customer_ID,Delivery_ID
689,2024-12-01 00:00:00,In Delivery,2024-06-13 12:30:33,,17,347
690,2024-11-17 00:00:00,In Delivery,2024-06-13 12:30:33,,52,348
691,2024-12-01 00:00:00,In Delivery,2024-06-13 12:30:33,,83,349
692,2024-11-16 00:00:00,In Process,2024-06-13 12:30:33,,82,
693,2024-11-28 00:00:00,In Delivery,2024-06-13 12:30:33,,37,350
694,2024-10-15 00:00:00,Complete,2024-06-13 12:30:33,,38,351
695,2024-12-31 00:00:00,In Delivery,2024-06-13 12:30:33,,88,352
696,2024-12-20 00:00:00,In Delivery,2024-06-13 12:30:33,,50,353
697,2023-07-11 00:00:00,Complete,2024-06-13 12:30:33,,72,354
698,2024-10-24 00:00:00,In Process,2024-06-13 12:30:33,,20,
699,2024-03-22 00:00:00,Complete,2024-06-13 12:30:33,,21,355
700,2024-11-03 00:00:00,In Process,2024-06-13 12:30:33,,58,
701,2023-08-13 00:00:00,Cancelled,2024-06-13 12:30:33,2023-11-30 00:00:00,87,
702,2024-09-10 00:00:00,Complete,2024-06-13 12:30:33,,55,356
703,2024-12-17 00:00:00,Complete,2024-06-13 12:30:33,,57,357
704,2024-11-19 00:00:00,In Delivery,2024-06-13 12:30:33,,95,358
705,2023-08-25 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-30 00:00:00,58,
706,2024-02-01 00:00:00,Complete,2024-06-13 12:30:33,,37,359
707,2024-10-29 00:00:00,In Process,2024-06-13 12:30:33,,5,
708,2023-07-17 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-07 00:00:00,36,
709,2024-04-06 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-18 00:00:00,88,
710,2023-09-19 00:00:00,Complete,2024-06-13 12:30:33,,16,360
711,2024-09-24 00:00:00,Complete,2024-06-13 12:30:33,,13,361
712,2024-12-23 00:00:00,In Delivery,2024-06-13 12:30:33,,69,362
713,2024-11-02 00:00:00,In Delivery,2024-06-13 12:30:33,,13,363
714,2024-12-22 00:00:00,Complete,2024-06-13 12:30:33,,38,364
715,2024-08-31 00:00:00,Complete,2024-06-13 12:30:33,,80,365
716,2024-11-30 00:00:00,In Delivery,2024-06-13 12:30:33,,48,366
717,2023-05-01 00:00:00,Cancelled,2024-06-13 12:30:33,2023-10-14 00:00:00,84,
718,2024-10-11 00:00:00,In Process,2024-06-13 12:30:33,,8,
719,2024-12-02 00:00:00,In Delivery,2024-06-13 12:30:33,,27,367
720,2024-11-20 00:00:00,In Delivery,2024-06-13 12:30:33,,9,368
721,2023-03-04 00:00:00,Complete,2024-06-13 12:30:33,,45,369
722,2024-12-01 00:00:00,In Delivery,2024-06-13 12:30:33,,51,370
723,2023-08-17 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-15 00:00:00,70,
724,2023-08-14 00:00:00,Cancelled,2024-06-13 12:30:33,2024-02-02 00:00:00,41,
725,2024-10-23 00:00:00,In Process,2024-06-13 12:30:33,,23,
726,2024-11-09 00:00:00,In Process,2024-06-13 12:30:33,,8,
727,2024-04-06 00:00:00,Cancelled,2024-06-13 12:30:33,2024-08-15 00:00:00,35,
728,2024-07-31 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-30 00:00:00,51,
729,2024-11-14 00:00:00,In Delivery,2024-06-13 12:30:33,,98,371
730,2024-03-01 00:00:00,Complete,2024-06-13 12:30:33,,100,372
731,2024-12-25 00:00:00,In Delivery,2024-06-13 12:30:33,,42,373
732,2023-04-11 00:00:00,Cancelled,2024-06-13 12:30:33,2023-11-19 00:00:00,47,
733,2024-10-17 00:00:00,In Process,2024-06-13 12:30:33,,93,
734,2023-11-28 00:00:00,Complete,2024-06-13 12:30:33,,22,374
735,2024-12-13 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-28 00:00:00,26,
736,2024-05-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-17 00:00:00,70,
737,2024-11-06 00:00:00,In Process,2024-06-13 12:30:33,,84,
738,2024-10-18 00:00:00,In Process,2024-06-13 12:30:33,,9,
739,2024-11-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-02 00:00:00,70,
740,2024-11-26 00:00:00,In Process,2024-06-13 12:30:33,,10,
741,2024-10-19 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-22 00:00:00,22,
742,2024-08-30 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-27 00:00:00,58,
743,2024-10-11 00:00:00,In Process,2024-06-13 12:30:33,,62,
744,2024-12-08 00:00:00,In Delivery,2024-06-13 12:30:33,,84,375
745,2024-10-21 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-16 00:00:00,57,
746,2024-11-12 00:00:00,In Delivery,2024-06-13 12:30:33,,27,376
747,2024-12-10 00:00:00,In Delivery,2024-06-13 12:30:33,,10,377
748,2024-11-09 00:00:00,In Process,2024-06-13 12:30:33,,40,
749,2023-03-13 00:00:00,Complete,2024-06-13 12:30:33,,3,378
750,2024-11-25 00:00:00,In Delivery,2024-06-13 12:30:33,,39,379
751,2023-08-26 00:00:00,Complete,2024-06-13 12:30:33,,95,380
752,2024-11-07 00:00:00,In Process,2024-06-13 12:30:33,,74,
753,2024-09-16 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-29 00:00:00,67,
754,2024-11-30 00:00:00,In Delivery,2024-06-13 12:30:33,,84,381
755,2024-11-02 00:00:00,In Delivery,2024-06-13 12:30:33,,23,382
756,2024-03-04 00:00:00,Cancelled,2024-06-13 12:30:33,2024-08-08 00:00:00,44,
757,2024-07-21 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-18 00:00:00,30,
758,2023-07-23 00:00:00,Complete,2024-06-13 12:30:33,,56,383
759,2023-05-27 00:00:00,Cancelled,2024-06-13 12:30:33,2024-01-11 00:00:00,95,
760,2023-04-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-17 00:00:00,88,
761,2023-08-22 00:00:00,Complete,2024-06-13 12:30:33,,80,384
762,2023-06-28 00:00:00,Cancelled,2024-06-13 12:30:33,2024-04-01 00:00:00,70,
763,2023-07-17 00:00:00,Cancelled,2024-06-13 12:30:33,2023-09-05 00:00:00,14,
764,2024-06-23 00:00:00,Cancelled,2024-06-13 12:30:33,2024-07-05 00:00:00,62,
765,2024-10-22 00:00:00,In Process,2024-06-13 12:30:33,,38,
766,2024-11-02 00:00:00,In Delivery,2024-06-13 12:30:33,,57,385
767,2024-11-18 00:00:00,In Delivery,2024-06-13 12:30:33,,98,386
768,2023-11-03 00:00:00,Complete,2024-06-13 12:30:33,,90,387
769,2023-03-16 00:00:00,Complete,2024-06-13 12:30:33,,36,388
770,2024-12-26 00:00:00,In Delivery,2024-06-13 12:30:33,,69,389
771,2024-11-18 00:00:00,In Delivery,2024-06-13 12:30:33,,48,390
772,2024-11-03 00:00:00,In Delivery,2024-06-13 12:30:33,,75,391
773,2024-12-17 00:00:00,In Delivery,2024-06-13 12:30:33,,64,392
774,2024-11-02 00:00:00,In Process,2024-06-13 12:30:33,,75,
775,2024-10-13 00:00:00,In Process,2024-06-13 12:30:33,,33,
776,2024-04-21 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-31 00:00:00,14,
777,2024-05-05 00:00:00,Complete,2024-06-13 12:30:33,,17,393
778,2024-11-15 00:00:00,In Process,2024-06-13 12:30:33,,41,
779,2024-01-05 00:00:00,Complete,2024-06-13 12:30:33,,42,394
780,2024-01-04 00:00:00,Complete,2024-06-13 12:30:33,,43,395
781,2024-11-06 00:00:00,In Process,2024-06-13 12:30:33,,30,
782,2024-11-30 00:00:00,In Delivery,2024-06-13 12:30:33,,20,396
783,2024-10-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-08 00:00:00,39,
784,2024-10-29 00:00:00,In Process,2024-06-13 12:30:33,,46,
785,2023-09-16 00:00:00,Cancelled,2024-06-13 12:30:33,2024-03-25 00:00:00,3,
786,2024-10-02 00:00:00,In Process,2024-06-13 12:30:33,,26,
787,2023-05-02 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-09 00:00:00,12,
788,2024-10-16 00:00:00,In Process,2024-06-13 12:30:33,,28,
789,2023-04-27 00:00:00,Cancelled,2024-06-13 12:30:33,2023-09-27 00:00:00,53,
790,2023-07-19 00:00:00,Complete,2024-06-13 12:30:33,,53,397
791,2024-11-21 00:00:00,In Delivery,2024-06-13 12:30:33,,90,398
792,2023-09-20 00:00:00,Complete,2024-06-13 12:30:33,,94,399
793,2024-10-15 00:00:00,In Process,2024-06-13 12:30:33,,25,
794,2024-10-13 00:00:00,In Process,2024-06-13 12:30:33,,2,
795,2024-08-23 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-28 00:00:00,7,
796,2024-08-25 00:00:00,Complete,2024-06-13 12:30:33,,58,400
797,2023-08-12 00:00:00,Cancelled,2024-06-13 12:30:33,2023-11-28 00:00:00,15,
798,2023-08-11 00:00:00,Complete,2024-06-13 12:30:33,,52,401
799,2024-03-20 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-04 00:00:00,20,
800,2024-12-12 00:00:00,In Delivery,2024-06-13 12:30:33,,44,402
801,2024-10-26 00:00:00,In Process,2024-06-13 12:30:33,,52,
802,2024-12-07 00:00:00,Complete,2024-06-13 12:30:33,,34,403
803,2023-01-08 00:00:00,Complete,2024-06-13 12:30:33,,41,404
804,2023-12-01 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-26 00:00:00,66,
805,2024-10-30 00:00:00,In Process,2024-06-13 12:30:33,,83,
806,2024-11-28 00:00:00,In Process,2024-06-13 12:30:33,,48,
807,2024-02-27 00:00:00,Complete,2024-06-13 12:30:33,,68,405
808,2024-04-07 00:00:00,Complete,2024-06-13 12:30:33,,39,406
809,2024-11-19 00:00:00,In Delivery,2024-06-13 12:30:33,,17,407
810,2023-09-07 00:00:00,Cancelled,2024-06-13 12:30:33,2023-12-07 00:00:00,17,
811,2024-11-02 00:00:00,In Delivery,2024-06-13 12:30:33,,35,408
812,2023-11-07 00:00:00,Complete,2024-06-13 12:30:33,,80,409
813,2023-04-30 00:00:00,Complete,2024-06-13 12:30:33,,2,410
814,2024-10-08 00:00:00,In Process,2024-06-13 12:30:33,,48,
815,2023-06-14 00:00:00,Complete,2024-06-13 12:30:33,,43,411
816,2024-12-03 00:00:00,In Delivery,2024-06-13 12:30:33,,67,412
817,2024-10-14 00:00:00,In Process,2024-06-13 12:30:33,,37,
818,2024-12-24 00:00:00,Complete,2024-06-13 12:30:33,,25,413
819,2023-05-16 00:00:00,Complete,2024-06-13 12:30:33,,41,414
820,2024-11-19 00:00:00,In Delivery,2024-06-13 12:30:33,,14,415
821,2024-12-01 00:00:00,In Delivery,2024-06-13 12:30:33,,11,416
822,2023-10-05 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-12 00:00:00,32,
823,2024-11-22 00:00:00,In Process,2024-06-13 12:30:33,,9,
824,2023-10-31 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-25 00:00:00,88,
825,2024-12-14 00:00:00,Complete,2024-06-13 12:30:33,,24,417
826,2024-11-12 00:00:00,In Delivery,2024-06-13 12:30:33,,1,418
827,2024-10-03 00:00:00,In Process,2024-06-13 12:30:33,,2,
828,2024-12-29 00:00:00,In Delivery,2024-06-13 12:30:33,,43,419
829,2024-12-12 00:00:00,In Delivery,2024-06-13 12:30:33,,37,420
830,2024-11-30 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-15 00:00:00,95,
831,2024-10-17 00:00:00,In Process,2024-06-13 12:30:33,,34,
832,2024-11-28 00:00:00,In Process,2024-06-13 12:30:33,,31,
833,2023-11-09 00:00:00,Complete,2024-06-13 12:30:33,,1,421
834,2024-10-09 00:00:00,In Process,2024-06-13 12:30:33,,100,
835,2023-02-28 00:00:00,Complete,2024-06-13 12:30:33,,12,422
836,2024-11-09 00:00:00,In Delivery,2024-06-13 12:30:33,,39,423
837,2024-02-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-02 00:00:00,76,
838,2024-10-14 00:00:00,In Process,2024-06-13 12:30:33,,34,
839,2023-02-06 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-14 00:00:00,8,
840,2024-11-30 00:00:00,In Process,2024-06-13 12:30:33,,66,
841,2024-11-15 00:00:00,In Delivery,2024-06-13 12:30:33,,96,424
842,2024-11-28 00:00:00,In Delivery,2024-06-13 12:30:33,,53,425
843,2024-08-22 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-15 00:00:00,67,
844,2024-11-22 00:00:00,In Delivery,2024-06-13 12:30:33,,27,426
845,2024-11-25 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-20 00:00:00,94,
846,2024-11-04 00:00:00,In Process,2024-06-13 12:30:33,,25,
847,2024-10-15 00:00:00,In Process,2024-06-13 12:30:33,,63,
848,2024-12-04 00:00:00,In Delivery,2024-06-13 12:30:33,,5,427
849,2024-12-20 00:00:00,In Delivery,2024-06-13 12:30:33,,54,428
850,2023-01-25 00:00:00,Complete,2024-06-13 12:30:33,,59,429
851,2024-11-23 00:00:00,In Process,2024-06-13 12:30:33,,86,
852,2024-11-14 00:00:00,In Delivery,2024-06-13 12:30:33,,55,430
853,2024-12-31 00:00:00,In Delivery,2024-06-13 12:30:33,,87,431
854,2023-07-02 00:00:00,Cancelled,2024-06-13 12:30:33,2024-08-17 00:00:00,80,
855,2024-02-22 00:00:00,Complete,2024-06-13 12:30:33,,83,432
856,2024-12-03 00:00:00,In Delivery,2024-06-13 12:30:33,,82,433
857,2024-12-09 00:00:00,In Delivery,2024-06-13 12:30:33,,98,434
858,2024-12-30 00:00:00,In Delivery,2024-06-13 12:30:33,,50,435
859,2023-11-16 00:00:00,Cancelled,2024-06-13 12:30:33,2023-12-09 00:00:00,89,
860,2024-11-28 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-08 00:00:00,76,
861,2024-11-29 00:00:00,In Process,2024-06-13 12:30:33,,97,
862,2024-12-31 00:00:00,In Delivery,2024-06-13 12:30:33,,87,436
863,2024-12-14 00:00:00,In Delivery,2024-06-13 12:30:33,,27,437
864,2023-06-11 00:00:00,Complete,2024-06-13 12:30:33,,12,438
865,2024-10-21 00:00:00,In Process,2024-06-13 12:30:33,,57,
866,2024-02-19 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-26 00:00:00,27,
867,2024-11-23 00:00:00,In Delivery,2024-06-13 12:30:33,,11,439
868,2024-11-01 00:00:00,In Delivery,2024-06-13 12:30:33,,8,440
869,2024-10-13 00:00:00,In Process,2024-06-13 12:30:33,,20,
870,2024-12-24 00:00:00,In Delivery,2024-06-13 12:30:33,,31,441
871,2024-12-16 00:00:00,In Delivery,2024-06-13 12:30:33,,69,442
872,2023-10-03 00:00:00,Complete,2024-06-13 12:30:33,,12,443
873,2024-04-06 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-24 00:00:00,6,
874,2024-11-29 00:00:00,In Delivery,2024-06-13 12:30:33,,33,444
875,2023-04-04 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-17 00:00:00,92,
876,2024-10-13 00:00:00,In Process,2024-06-13 12:30:33,,76,
877,2024-10-04 00:00:00,In Process,2024-06-13 12:30:33,,46,
878,2024-11-07 00:00:00,In Delivery,2024-06-13 12:30:33,,41,445
879,2024-12-15 00:00:00,In Delivery,2024-06-13 12:30:33,,84,446
880,2023-11-18 00:00:00,Complete,2024-06-13 12:30:33,,78,447
881,2023-01-08 00:00:00,Cancelled,2024-06-13 12:30:33,2023-11-16 00:00:00,27,
882,2024-12-24 00:00:00,In Delivery,2024-06-13 12:30:33,,53,448
883,2024-06-21 00:00:00,Complete,2024-06-13 12:30:33,,7,449
884,2023-01-27 00:00:00,Cancelled,2024-06-13 12:30:33,2024-03-08 00:00:00,14,
885,2024-09-07 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-19 00:00:00,36,
886,2024-11-07 00:00:00,Complete,2024-06-13 12:30:33,,69,450
887,2023-08-10 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-06 00:00:00,76,
888,2024-11-26 00:00:00,In Process,2024-06-13 12:30:33,,79,
889,2024-12-22 00:00:00,In Delivery,2024-06-13 12:30:33,,83,451
890,2024-11-26 00:00:00,In Delivery,2024-06-13 12:30:33,,95,452
891,2024-09-04 00:00:00,Complete,2024-06-13 12:30:33,,96,453
892,2024-11-27 00:00:00,In Delivery,2024-06-13 12:30:33,,64,454
893,2023-08-13 00:00:00,Cancelled,2024-06-13 12:30:33,2024-04-29 00:00:00,47,
894,2024-12-14 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-31 00:00:00,2,
895,2024-10-17 00:00:00,In Process,2024-06-13 12:30:33,,10,
896,2023-04-18 00:00:00,Cancelled,2024-06-13 12:30:33,2023-09-18 00:00:00,69,
897,2024-02-09 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-18 00:00:00,18,
898,2024-12-12 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-29 00:00:00,9,
899,2024-09-07 00:00:00,Complete,2024-06-13 12:30:33,,59,455
900,2024-11-21 00:00:00,In Delivery,2024-06-13 12:30:33,,46,456
901,2023-10-28 00:00:00,Cancelled,2024-06-13 12:30:33,2023-12-16 00:00:00,45,
902,2024-12-27 00:00:00,In Delivery,2024-06-13 12:30:33,,89,457
903,2024-12-30 00:00:00,In Delivery,2024-06-13 12:30:33,,30,458
904,2024-12-23 00:00:00,In Delivery,2024-06-13 12:30:33,,51,459
905,2023-01-26 00:00:00,Cancelled,2024-06-13 12:30:33,2023-05-31 00:00:00,13,
906,2024-11-20 00:00:00,In Delivery,2024-06-13 12:30:33,,69,460
907,2023-07-23 00:00:00,Complete,2024-06-13 12:30:33,,93,461
908,2024-11-16 00:00:00,In Delivery,2024-06-13 12:30:33,,33,462
909,2024-11-17 00:00:00,In Delivery,2024-06-13 12:30:33,,54,463
910,2024-12-12 00:00:00,In Delivery,2024-06-13 12:30:33,,37,464
911,2024-09-18 00:00:00,Complete,2024-06-13 12:30:33,,15,465
912,2024-12-02 00:00:00,In Delivery,2024-06-13 12:30:33,,67,466
913,2023-05-23 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-24 00:00:00,77,
914,2024-12-30 00:00:00,In Delivery,2024-06-13 12:30:33,,19,467
915,2024-10-20 00:00:00,In Process,2024-06-13 12:30:33,,55,
916,2024-10-21 00:00:00,In Process,2024-06-13 12:30:33,,63,
917,2023-04-07 00:00:00,Complete,2024-06-13 12:30:33,,74,468
918,2024-11-14 00:00:00,In Delivery,2024-06-13 12:30:33,,31,469
919,2023-11-03 00:00:00,Cancelled,2024-06-13 12:30:33,2024-07-07 00:00:00,45,
920,2024-10-22 00:00:00,In Process,2024-06-13 12:30:33,,97,
921,2024-12-24 00:00:00,In Delivery,2024-06-13 12:30:33,,80,470
922,2023-05-26 00:00:00,Complete,2024-06-13 12:30:33,,57,471
923,2023-01-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-03-09 00:00:00,20,
924,2024-11-02 00:00:00,In Process,2024-06-13 12:30:33,,17,
925,2024-09-10 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-04 00:00:00,24,
926,2023-04-20 00:00:00,Complete,2024-06-13 12:30:33,,46,472
927,2024-11-14 00:00:00,In Process,2024-06-13 12:30:33,,7,
928,2024-07-04 00:00:00,Complete,2024-06-13 12:30:33,,1,473
929,2023-04-04 00:00:00,Cancelled,2024-06-13 12:30:33,2024-03-07 00:00:00,74,
930,2024-11-05 00:00:00,In Process,2024-06-13 12:30:33,,87,
931,2023-05-04 00:00:00,Cancelled,2024-06-13 12:30:33,2024-07-23 00:00:00,11,
932,2024-05-10 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-20 00:00:00,59,
933,2024-11-08 00:00:00,In Delivery,2024-06-13 12:30:33,,37,474
934,2024-10-29 00:00:00,In Process,2024-06-13 12:30:33,,90,
935,2024-11-28 00:00:00,In Delivery,2024-06-13 12:30:33,,53,475
936,2023-03-27 00:00:00,Cancelled,2024-06-13 12:30:33,2023-04-16 00:00:00,72,
937,2024-06-13 00:00:00,Complete,2024-06-13 12:30:33,,100,476
938,2024-07-31 00:00:00,Cancelled,2024-06-13 12:30:33,2024-08-25 00:00:00,88,
939,2024-08-08 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-14 00:00:00,34,
940,2024-11-26 00:00:00,In Process,2024-06-13 12:30:33,,73,
941,2024-11-10 00:00:00,In Process,2024-06-13 12:30:33,,96,
942,2024-11-17 00:00:00,In Delivery,2024-06-13 12:30:33,,69,477
943,2023-05-04 00:00:00,Complete,2024-06-13 12:30:33,,51,478
944,2024-12-01 00:00:00,In Delivery,2024-06-13 12:30:33,,92,479
945,2024-10-04 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-19 00:00:00,82,
946,2024-10-21 00:00:00,In Process,2024-06-13 12:30:33,,99,
947,2024-10-15 00:00:00,In Process,2024-06-13 12:30:33,,29,
948,2023-09-13 00:00:00,Cancelled,2024-06-13 12:30:33,2023-10-26 00:00:00,48,
949,2024-12-04 00:00:00,In Delivery,2024-06-13 12:30:33,,33,480
950,2023-10-02 00:00:00,Cancelled,2024-06-13 12:30:33,2024-02-09 00:00:00,79,
951,2024-11-29 00:00:00,In Process,2024-06-13 12:30:33,,41,
952,2024-11-19 00:00:00,In Process,2024-06-13 12:30:33,,15,
953,2024-11-11 00:00:00,In Process,2024-06-13 12:30:33,,66,
954,2024-08-08 00:00:00,Complete,2024-06-13 12:30:33,,98,481
955,2023-07-27 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-06 00:00:00,98,
956,2024-10-13 00:00:00,In Process,2024-06-13 12:30:33,,74,
957,2024-01-17 00:00:00,Complete,2024-06-13 12:30:33,,66,482
958,2024-11-27 00:00:00,In Delivery,2024-06-13 12:30:33,,6,483
959,2024-12-15 00:00:00,In Delivery,2024-06-13 12:30:33,,34,484
960,2023-09-15 00:00:00,Complete,2024-06-13 12:30:33,,47,485
961,2023-08-26 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-11 00:00:00,91,
962,2023-05-18 00:00:00,Cancelled,2024-06-13 12:30:33,2023-09-12 00:00:00,50,
963,2024-12-15 00:00:00,In Delivery,2024-06-13 12:30:33,,64,486
964,2023-11-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-06-02 00:00:00,70,
965,2024-03-26 00:00:00,Complete,2024-06-13 12:30:33,,26,487
966,2024-11-26 00:00:00,In Delivery,2024-06-13 12:30:33,,6,488
967,2023-04-13 00:00:00,Complete,2024-06-13 12:30:33,,14,489
968,2024-10-04 00:00:00,In Process,2024-06-13 12:30:33,,35,
969,2023-06-27 00:00:00,Complete,2024-06-13 12:30:33,,52,490
970,2024-11-02 00:00:00,In Delivery,2024-06-13 12:30:33,,34,491
971,2024-07-08 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-29 00:00:00,31,
972,2024-11-29 00:00:00,In Process,2024-06-13 12:30:33,,19,
973,2024-03-16 00:00:00,Complete,2024-06-13 12:30:33,,33,492
974,2024-11-21 00:00:00,In Process,2024-06-13 12:30:33,,97,
975,2024-10-16 00:00:00,In Process,2024-06-13 12:30:33,,64,
976,2024-12-25 00:00:00,In Delivery,2024-06-13 12:30:33,,87,493
977,2024-01-07 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-24 00:00:00,93,
978,2023-05-02 00:00:00,Cancelled,2024-06-13 12:30:33,2023-06-18 00:00:00,64,
979,2024-02-10 00:00:00,Cancelled,2024-06-13 12:30:33,2024-04-23 00:00:00,39,
980,2024-12-31 00:00:00,In Delivery,2024-06-13 12:30:33,,78,494
981,2024-05-06 00:00:00,Complete,2024-06-13 12:30:33,,78,495
982,2024-11-29 00:00:00,In Delivery,2024-06-13 12:30:33,,73,496
983,2024-06-24 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-20 00:00:00,51,
984,2024-10-13 00:00:00,In Process,2024-06-13 12:30:33,,22,
985,2024-12-12 00:00:00,In Delivery,2024-06-13 12:30:33,,61,497
986,2023-05-07 00:00:00,Complete,2024-06-13 12:30:33,,49,498
987,2024-11-05 00:00:00,In Process,2024-06-13 12:30:33,,56,
988,2024-11-07 00:00:00,In Delivery,2024-06-13 12:30:33,,83,499
989,2023-09-05 00:00:00,Complete,2024-06-13 12:30:33,,10,500
990,2023-06-03 00:00:00,Cancelled,2024-06-13 12:30:33,2023-08-04 00:00:00,41,
991,2024-10-15 00:00:00,In Process,2024-06-13 12:30:33,,2,
992,2024-10-28 00:00:00,In Process,2024-06-13 12:30:33,,38,
993,2024-02-25 00:00:00,Complete,2024-06-13 12:30:33,,69,501
994,2023-02-26 00:00:00,Cancelled,2024-06-13 12:30:33,2024-06-30 00:00:00,40,
995,2024-11-30 00:00:00,In Process,2024-06-13 12:30:33,,11,
996,2024-10-10 00:00:00,Complete,2024-06-13 12:30:33,,4,502
997,2024-06-20 00:00:00,Complete,2024-06-13 12:30:33,,6,503
998,2024-10-05 00:00:00,In Process,2024-06-13 12:30:33,,1,
999,2024-10-14 00:00:00,In Process,2024-06-13 12:30:33,,3,
1000,2024-11-07 00:00:00,In Delivery,2024-06-13 12:30:33,,75,504
1001,2024-10-24 00:00:00,Complete,2024-06-13 12:30:33,,5,505
1002,2023-03-15 00:00:00,Cancelled,2024-06-13 12:30:33,2024-04-10 00:00:00,48,
1003,2024-04-10 00:00:00,Complete,2024-06-13 12:30:33,,8,506
1004,2024-11-01 00:00:00,In Process,2024-06-13 12:30:33,,68,
1005,2024-11-27 00:00:00,In Delivery,2024-06-13 12:30:33,,28,507
1006,2023-04-27 00:00:00,Cancelled,2024-06-13 12:30:33,2024-08-19 00:00:00,71,
1007,2024-10-07 00:00:00,In Process,2024-06-13 12:30:33,,17,
1008,2024-09-05 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-30 00:00:00,62,
1009,2024-11-22 00:00:00,In Delivery,2024-06-13 12:30:33,,75,508
1010,2023-12-09 00:00:00,Complete,2024-06-13 12:30:33,,14,509
1011,2024-11-12 00:00:00,In Process,2024-06-13 12:30:33,,72,
1012,2024-09-09 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-07 00:00:00,58,
1013,2024-11-30 00:00:00,In Process,2024-06-13 12:30:33,,47,
1014,2024-11-28 00:00:00,In Process,2024-06-13 12:30:33,,91,
1015,2024-11-12 00:00:00,In Delivery,2024-06-13 12:30:33,,87,510
1016,2023-06-11 00:00:00,Cancelled,2024-06-13 12:30:33,2024-02-05 00:00:00,68,
1017,2024-12-08 00:00:00,Complete,2024-06-13 12:30:33,,24,511
1018,2024-11-29 00:00:00,In Process,2024-06-13 12:30:33,,39,
1019,2024-11-27 00:00:00,In Process,2024-06-13 12:30:33,,43,
1020,2024-10-30 00:00:00,In Process,2024-06-13 12:30:33,,6,
1021,2024-10-20 00:00:00,In Process,2024-06-13 12:30:33,,73,
1022,2024-05-23 00:00:00,Complete,2024-06-13 12:30:33,,75,512
1023,2024-04-02 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-27 00:00:00,85,
1024,2024-12-25 00:00:00,In Delivery,2024-06-13 12:30:33,,97,513
1025,2023-03-14 00:00:00,Complete,2024-06-13 12:30:33,,95,514
1026,2024-09-30 00:00:00,Complete,2024-06-13 12:30:33,,77,515
1027,2024-10-22 00:00:00,In Process,2024-06-13 12:30:33,,24,
1028,2024-01-24 00:00:00,Complete,2024-06-13 12:30:33,,98,516
1029,2024-12-08 00:00:00,In Delivery,2024-06-13 12:30:33,,78,517
1030,2023-12-01 00:00:00,Complete,2024-06-13 12:30:33,,64,518
