CustomerKey,ProductKey,DeliveryKey,OrderDateKey,DeliveryDateKey,OrderID,OrderStatus,OrderDate,CancelledDate,Units,Profit,Version
33,271,462,20241116,,908,In Delivery,2024-11-16 00:00:00,,5,61,4677
54,271,463,20241117,,909,In Delivery,2024-11-17 00:00:00,,1,12.199999999999999,4678
54,280,463,20241117,,909,In Delivery,2024-11-17 00:00:00,,2,27.300000000000001,4678
54,371,463,20241117,,909,In Delivery,2024-11-17 00:00:00,,5,22.350000000000001,4678
54,410,463,20241117,,909,In Delivery,2024-11-17 00:00:00,,8,51.280000000000001,4678
54,448,463,20241117,,909,In Delivery,2024-11-17 00:00:00,,7,52.289999999999999,4678
37,48,464,20241212,,910,In Delivery,2024-12-12 00:00:00,,4,59.159999999999997,4679
37,53,464,20241212,,910,In Delivery,2024-12-12 00:00:00,,8,117.2,4679
37,434,464,20241212,,910,In Delivery,2024-12-12 00:00:00,,1,3.9100000000000001,4679
37,450,464,20241212,,910,In Delivery,2024-12-12 00:00:00,,4,7.7199999999999998,4679
15,9,465,20240918,20241231,911,Complete,2024-09-18 00:00:00,,4,49.280000000000001,4680
15,26,465,20240918,20241231,911,Complete,2024-09-18 00:00:00,,10,80.700000000000003,4680
15,279,465,20240918,20241231,911,Complete,2024-09-18 00:00:00,,4,50.799999999999997,4680
15,406,465,20240918,20241231,911,Complete,2024-09-18 00:00:00,,2,17.260000000000002,4680
15,427,465,20240918,20241231,911,Complete,2024-09-18 00:00:00,,6,11.58,4680
67,102,466,20241202,,912,In Delivery,2024-12-02 00:00:00,,9,113.48999999999999,4681
67,118,466,20241202,,912,In Delivery,2024-12-02 00:00:00,,6,118.44,4681
77,21,,20230523,,913,Cancelled,2023-05-23 00:00:00,2024-09-24 00:00:00,8,47.200000000000003,4682
77,101,,20230523,,913,Cancelled,2023-05-23 00:00:00,2024-09-24 00:00:00,8,67.359999999999999,4682
77,388,,20230523,,913,Cancelled,2023-05-23 00:00:00,2024-09-24 00:00:00,7,50.75,4682
19,94,467,20241230,,914,In Delivery,2024-12-30 00:00:00,,6,77.400000000000006,4683
19,270,467,20241230,,914,In Delivery,2024-12-30 00:00:00,,5,37.100000000000001,4683
19,422,467,20241230,,914,In Delivery,2024-12-30 00:00:00,,3,35.609999999999999,4683
19,476,467,20241230,,914,In Delivery,2024-12-30 00:00:00,,10,146,4683
55,15,,20241020,,915,In Process,2024-10-20 00:00:00,,9,29.879999999999999,4684
63,214,,20241021,,916,In Process,2024-10-21 00:00:00,,4,78.040000000000006,4685
74,42,468,20230407,20241010,917,Complete,2023-04-07 00:00:00,,10,20.5,4686
74,73,468,20230407,20241010,917,Complete,2023-04-07 00:00:00,,7,12.949999999999999,4686
74,330,468,20230407,20241010,917,Complete,2023-04-07 00:00:00,,4,12.76,4686
31,17,469,20241114,,918,In Delivery,2024-11-14 00:00:00,,8,8.4000000000000004,4687
31,348,469,20241114,,918,In Delivery,2024-11-14 00:00:00,,7,60.829999999999998,4687
45,99,,20231103,,919,Cancelled,2023-11-03 00:00:00,2024-07-07 00:00:00,5,23.25,4688
45,100,,20231103,,919,Cancelled,2023-11-03 00:00:00,2024-07-07 00:00:00,5,27.600000000000001,4688
45,238,,20231103,,919,Cancelled,2023-11-03 00:00:00,2024-07-07 00:00:00,6,63.539999999999999,4688
45,360,,20231103,,919,Cancelled,2023-11-03 00:00:00,2024-07-07 00:00:00,5,49,4688
97,275,,20241022,,920,In Process,2024-10-22 00:00:00,,4,72.920000000000002,4689
97,322,,20241022,,920,In Process,2024-10-22 00:00:00,,4,67.840000000000003,4689
97,364,,20241022,,920,In Process,2024-10-22 00:00:00,,10,17.100000000000001,4689
97,417,,20241022,,920,In Process,2024-10-22 00:00:00,,1,16.309999999999999,4689
80,400,470,20241224,,921,In Delivery,2024-12-24 00:00:00,,4,8.1600000000000001,4690
80,414,470,20241224,,921,In Delivery,2024-12-24 00:00:00,,10,115.5,4690
57,45,471,20230526,20240526,922,Complete,2023-05-26 00:00:00,,6,111.06,4691
57,143,471,20230526,20240526,922,Complete,2023-05-26 00:00:00,,4,47.799999999999997,4691
20,43,,20230118,,923,Cancelled,2023-01-18 00:00:00,2024-03-09 00:00:00,8,46.079999999999998,4692
20,265,,20230118,,923,Cancelled,2023-01-18 00:00:00,2024-03-09 00:00:00,8,34.960000000000001,4692
20,315,,20230118,,923,Cancelled,2023-01-18 00:00:00,2024-03-09 00:00:00,4,12.48,4692
20,448,,20230118,,923,Cancelled,2023-01-18 00:00:00,2024-03-09 00:00:00,8,59.759999999999998,4692
17,204,,20241102,,924,In Process,2024-11-02 00:00:00,,7,97.650000000000006,4693
17,307,,20241102,,924,In Process,2024-11-02 00:00:00,,6,45.359999999999999,4693
17,341,,20241102,,924,In Process,2024-11-02 00:00:00,,1,12.220000000000001,4693
17,404,,20241102,,924,In Process,2024-11-02 00:00:00,,9,163.53,4693
17,406,,20241102,,924,In Process,2024-11-02 00:00:00,,5,43.149999999999999,4693
24,107,,20240910,,925,Cancelled,2024-09-10 00:00:00,2024-12-04 00:00:00,3,55.560000000000002,4694
24,268,,20240910,,925,Cancelled,2024-09-10 00:00:00,2024-12-04 00:00:00,3,33.810000000000002,4694
24,298,,20240910,,925,Cancelled,2024-09-10 00:00:00,2024-12-04 00:00:00,2,32.200000000000003,4694
46,6,472,20230420,20241015,926,Complete,2023-04-20 00:00:00,,3,38.520000000000003,4695
46,100,472,20230420,20241015,926,Complete,2023-04-20 00:00:00,,8,44.159999999999997,4695
46,165,472,20230420,20241015,926,Complete,2023-04-20 00:00:00,,1,19.390000000000001,4695
46,393,472,20230420,20241015,926,Complete,2023-04-20 00:00:00,,1,11.75,4695
46,408,472,20230420,20241015,926,Complete,2023-04-20 00:00:00,,2,20.699999999999999,4695
7,307,,20241114,,927,In Process,2024-11-14 00:00:00,,10,75.599999999999994,4696
1,235,473,20240704,20240914,928,Complete,2024-07-04 00:00:00,,8,154.88,4697
74,245,,20230404,,929,Cancelled,2023-04-04 00:00:00,2024-03-07 00:00:00,9,19.98,4698
74,373,,20230404,,929,Cancelled,2023-04-04 00:00:00,2024-03-07 00:00:00,3,47.939999999999998,4698
87,17,,20241105,,930,In Process,2024-11-05 00:00:00,,3,3.1499999999999999,4699
87,51,,20241105,,930,In Process,2024-11-05 00:00:00,,2,21.219999999999999,4699
87,120,,20241105,,930,In Process,2024-11-05 00:00:00,,7,11.199999999999999,4699
87,159,,20241105,,930,In Process,2024-11-05 00:00:00,,2,2.7000000000000002,4699
11,98,,20230504,,931,Cancelled,2023-05-04 00:00:00,2024-07-23 00:00:00,3,43.140000000000001,4700
11,134,,20230504,,931,Cancelled,2023-05-04 00:00:00,2024-07-23 00:00:00,4,71.159999999999997,4700
11,278,,20230504,,931,Cancelled,2023-05-04 00:00:00,2024-07-23 00:00:00,8,113.44,4700
11,314,,20230504,,931,Cancelled,2023-05-04 00:00:00,2024-07-23 00:00:00,1,12.65,4700
11,494,,20230504,,931,Cancelled,2023-05-04 00:00:00,2024-07-23 00:00:00,5,60.149999999999999,4700
59,491,,20240510,,932,Cancelled,2024-05-10 00:00:00,2024-10-20 00:00:00,8,91.840000000000003,4701
37,60,474,20241108,,933,In Delivery,2024-11-08 00:00:00,,7,33.880000000000003,4702
37,107,474,20241108,,933,In Delivery,2024-11-08 00:00:00,,2,37.039999999999999,4702
37,138,474,20241108,,933,In Delivery,2024-11-08 00:00:00,,5,83.150000000000006,4702
37,234,474,20241108,,933,In Delivery,2024-11-08 00:00:00,,6,99.299999999999997,4702
37,261,474,20241108,,933,In Delivery,2024-11-08 00:00:00,,8,82.799999999999997,4702
90,60,,20241029,,934,In Process,2024-10-29 00:00:00,,1,4.8399999999999999,4703
90,328,,20241029,,934,In Process,2024-10-29 00:00:00,,5,63.049999999999997,4703
90,362,,20241029,,934,In Process,2024-10-29 00:00:00,,4,35.119999999999997,4703
53,110,475,20241128,,935,In Delivery,2024-11-28 00:00:00,,6,77.519999999999996,4704
53,167,475,20241128,,935,In Delivery,2024-11-28 00:00:00,,8,37.600000000000001,4704
72,136,,20230327,,936,Cancelled,2023-03-27 00:00:00,2023-04-16 00:00:00,1,8.2100000000000009,4705
72,237,,20230327,,936,Cancelled,2023-03-27 00:00:00,2023-04-16 00:00:00,1,11.34,4705
72,277,,20230327,,936,Cancelled,2023-03-27 00:00:00,2023-04-16 00:00:00,7,97.579999999999998,4705
72,488,,20230327,,936,Cancelled,2023-03-27 00:00:00,2023-04-16 00:00:00,4,4.3200000000000003,4705
100,204,476,20240613,20241013,937,Complete,2024-06-13 00:00:00,,4,55.799999999999997,4706
100,280,476,20240613,20241013,937,Complete,2024-06-13 00:00:00,,1,13.65,4706
100,386,476,20240613,20241013,937,Complete,2024-06-13 00:00:00,,6,80.879999999999995,4706
100,456,476,20240613,20241013,937,Complete,2024-06-13 00:00:00,,8,136.80000000000001,4706
100,474,476,20240613,20241013,937,Complete,2024-06-13 00:00:00,,10,98.799999999999997,4706
88,350,,20240731,,938,Cancelled,2024-07-31 00:00:00,2024-08-25 00:00:00,2,37.520000000000003,4707
88,460,,20240731,,938,Cancelled,2024-07-31 00:00:00,2024-08-25 00:00:00,3,37.259999999999998,4707
34,343,,20240808,,939,Cancelled,2024-08-08 00:00:00,2024-10-14 00:00:00,2,36.32,4708
73,138,,20241126,,940,In Process,2024-11-26 00:00:00,,3,49.890000000000001,4709
73,329,,20241126,,940,In Process,2024-11-26 00:00:00,,6,59.520000000000003,4709
96,37,,20241110,,941,In Process,2024-11-10 00:00:00,,7,90.159999999999997,4710
96,342,,20241110,,941,In Process,2024-11-10 00:00:00,,3,5.9400000000000004,4710
96,446,,20241110,,941,In Process,2024-11-10 00:00:00,,1,17.530000000000001,4710
69,117,477,20241117,,942,In Delivery,2024-11-17 00:00:00,,8,107.76000000000001,4711
69,327,477,20241117,,942,In Delivery,2024-11-17 00:00:00,,7,129.28999999999999,4711
69,409,477,20241117,,942,In Delivery,2024-11-17 00:00:00,,2,25.34,4711
51,69,478,20230504,20230901,943,Complete,2023-05-04 00:00:00,,4,77.640000000000001,4712
51,161,478,20230504,20230901,943,Complete,2023-05-04 00:00:00,,9,112.05,4712
51,164,478,20230504,20230901,943,Complete,2023-05-04 00:00:00,,2,4.54,4712
51,258,478,20230504,20230901,943,Complete,2023-05-04 00:00:00,,1,15.94,4712
51,263,478,20230504,20230901,943,Complete,2023-05-04 00:00:00,,3,8.8499999999999996,4712
92,344,479,20241201,,944,In Delivery,2024-12-01 00:00:00,,8,95.280000000000001,4713
92,390,479,20241201,,944,In Delivery,2024-12-01 00:00:00,,10,185.19999999999999,4713
92,446,479,20241201,,944,In Delivery,2024-12-01 00:00:00,,4,70.120000000000005,4713
82,393,,20241004,,945,Cancelled,2024-10-04 00:00:00,2024-11-19 00:00:00,1,11.75,4714
99,155,,20241021,,946,In Process,2024-10-21 00:00:00,,8,108.08,4715
99,188,,20241021,,946,In Process,2024-10-21 00:00:00,,5,51.700000000000003,4715
99,432,,20241021,,946,In Process,2024-10-21 00:00:00,,5,92.299999999999997,4715
99,434,,20241021,,946,In Process,2024-10-21 00:00:00,,3,11.73,4715
99,485,,20241021,,946,In Process,2024-10-21 00:00:00,,1,17.449999999999999,4715
29,145,,20241015,,947,In Process,2024-10-15 00:00:00,,6,42.719999999999999,4716
48,113,,20230913,,948,Cancelled,2023-09-13 00:00:00,2023-10-26 00:00:00,10,143.69999999999999,4717
48,152,,20230913,,948,Cancelled,2023-09-13 00:00:00,2023-10-26 00:00:00,2,25.960000000000001,4717
48,197,,20230913,,948,Cancelled,2023-09-13 00:00:00,2023-10-26 00:00:00,2,3.8599999999999999,4717
48,317,,20230913,,948,Cancelled,2023-09-13 00:00:00,2023-10-26 00:00:00,2,5.7000000000000002,4717
48,337,,20230913,,948,Cancelled,2023-09-13 00:00:00,2023-10-26 00:00:00,6,114.36,4717
33,14,480,20241204,,949,In Delivery,2024-12-04 00:00:00,,6,79.560000000000002,4718
33,234,480,20241204,,949,In Delivery,2024-12-04 00:00:00,,8,132.40000000000001,4718
79,92,,20231002,,950,Cancelled,2023-10-02 00:00:00,2024-02-09 00:00:00,1,8.4100000000000001,4719
79,252,,20231002,,950,Cancelled,2023-10-02 00:00:00,2024-02-09 00:00:00,4,63.479999999999997,4719
41,60,,20241129,,951,In Process,2024-11-29 00:00:00,,3,14.52,4720
15,170,,20241119,,952,In Process,2024-11-19 00:00:00,,10,105.59999999999999,4721
66,156,,20241111,,953,In Process,2024-11-11 00:00:00,,1,16.829999999999998,4722
66,219,,20241111,,953,In Process,2024-11-11 00:00:00,,3,53.640000000000001,4722
66,263,,20241111,,953,In Process,2024-11-11 00:00:00,,7,20.649999999999999,4722
98,270,481,20240808,20241230,954,Complete,2024-08-08 00:00:00,,7,51.939999999999998,4723
98,427,481,20240808,20241230,954,Complete,2024-08-08 00:00:00,,6,11.58,4723
98,39,,20230727,,955,Cancelled,2023-07-27 00:00:00,2024-12-06 00:00:00,5,69.049999999999997,4724
98,297,,20230727,,955,Cancelled,2023-07-27 00:00:00,2024-12-06 00:00:00,10,51.200000000000003,4724
98,360,,20230727,,955,Cancelled,2023-07-27 00:00:00,2024-12-06 00:00:00,5,49,4724
74,94,,20241013,,956,In Process,2024-10-13 00:00:00,,2,25.800000000000001,4725
74,119,,20241013,,956,In Process,2024-10-13 00:00:00,,5,48.25,4725
74,267,,20241013,,956,In Process,2024-10-13 00:00:00,,10,156.69999999999999,4725
74,397,,20241013,,956,In Process,2024-10-13 00:00:00,,3,40.049999999999997,4725
74,419,,20241013,,956,In Process,2024-10-13 00:00:00,,2,24.68,4725
66,34,482,20240117,20240924,957,Complete,2024-01-17 00:00:00,,6,77.459999999999994,4726
66,499,482,20240117,20240924,957,Complete,2024-01-17 00:00:00,,8,114.40000000000001,4726
6,20,483,20241127,,958,In Delivery,2024-11-27 00:00:00,,4,40.240000000000002,4727
6,204,483,20241127,,958,In Delivery,2024-11-27 00:00:00,,10,139.5,4727
6,390,483,20241127,,958,In Delivery,2024-11-27 00:00:00,,1,18.52,4727
34,42,484,20241215,,959,In Delivery,2024-12-15 00:00:00,,2,4.0999999999999996,4728
34,151,484,20241215,,959,In Delivery,2024-12-15 00:00:00,,8,27.199999999999999,4728
34,320,484,20241215,,959,In Delivery,2024-12-15 00:00:00,,9,117.45,4728
34,446,484,20241215,,959,In Delivery,2024-12-15 00:00:00,,2,35.060000000000002,4728
34,450,484,20241215,,959,In Delivery,2024-12-15 00:00:00,,6,11.58,4728
47,84,485,20230915,20231214,960,Complete,2023-09-15 00:00:00,,7,18.48,4729
47,204,485,20230915,20231214,960,Complete,2023-09-15 00:00:00,,1,13.949999999999999,4729
47,293,485,20230915,20231214,960,Complete,2023-09-15 00:00:00,,3,51.090000000000003,4729
47,399,485,20230915,20231214,960,Complete,2023-09-15 00:00:00,,4,49.880000000000003,4729
47,437,485,20230915,20231214,960,Complete,2023-09-15 00:00:00,,2,27,4729
91,242,,20230826,,961,Cancelled,2023-08-26 00:00:00,2024-12-11 00:00:00,9,174.78,4730
50,161,,20230518,,962,Cancelled,2023-05-18 00:00:00,2023-09-12 00:00:00,9,112.05,4731
50,177,,20230518,,962,Cancelled,2023-05-18 00:00:00,2023-09-12 00:00:00,7,113.54000000000001,4731
50,289,,20230518,,962,Cancelled,2023-05-18 00:00:00,2023-09-12 00:00:00,1,19.34,4731
50,351,,20230518,,962,Cancelled,2023-05-18 00:00:00,2023-09-12 00:00:00,8,126.48,4731
50,402,,20230518,,962,Cancelled,2023-05-18 00:00:00,2023-09-12 00:00:00,9,167.66999999999999,4731
64,489,486,20241215,,963,In Delivery,2024-12-15 00:00:00,,8,95.439999999999998,4732
70,268,,20231118,,964,Cancelled,2023-11-18 00:00:00,2024-06-02 00:00:00,9,101.43000000000001,4733
70,328,,20231118,,964,Cancelled,2023-11-18 00:00:00,2024-06-02 00:00:00,5,63.049999999999997,4733
70,402,,20231118,,964,Cancelled,2023-11-18 00:00:00,2024-06-02 00:00:00,7,130.41,4733
26,79,487,20240326,20240926,965,Complete,2024-03-26 00:00:00,,9,34.469999999999999,4734
26,239,487,20240326,20240926,965,Complete,2024-03-26 00:00:00,,4,29.52,4734
26,385,487,20240326,20240926,965,Complete,2024-03-26 00:00:00,,2,8.0399999999999991,4734
6,24,488,20241126,,966,In Delivery,2024-11-26 00:00:00,,10,40.200000000000003,4735
6,28,488,20241126,,966,In Delivery,2024-11-26 00:00:00,,8,87.040000000000006,4735
14,27,489,20230413,20240909,967,Complete,2023-04-13 00:00:00,,4,59.799999999999997,4736
14,106,489,20230413,20240909,967,Complete,2023-04-13 00:00:00,,3,12.69,4736
14,224,489,20230413,20240909,967,Complete,2023-04-13 00:00:00,,4,31.359999999999999,4736
14,300,489,20230413,20240909,967,Complete,2023-04-13 00:00:00,,4,42.799999999999997,4736
35,100,,20241004,,968,In Process,2024-10-04 00:00:00,,1,5.5199999999999996,4737
35,307,,20241004,,968,In Process,2024-10-04 00:00:00,,4,30.239999999999998,4737
52,6,490,20230627,20240801,969,Complete,2023-06-27 00:00:00,,3,38.520000000000003,4738
52,84,490,20230627,20240801,969,Complete,2023-06-27 00:00:00,,8,21.120000000000001,4738
52,251,490,20230627,20240801,969,Complete,2023-06-27 00:00:00,,3,11.460000000000001,4738
52,421,490,20230627,20240801,969,Complete,2023-06-27 00:00:00,,10,53.299999999999997,4738
34,24,491,20241102,,970,In Delivery,2024-11-02 00:00:00,,4,16.079999999999998,4739
34,82,491,20241102,,970,In Delivery,2024-11-02 00:00:00,,7,27.859999999999999,4739
34,409,491,20241102,,970,In Delivery,2024-11-02 00:00:00,,9,114.03,4739
34,467,491,20241102,,970,In Delivery,2024-11-02 00:00:00,,7,45.5,4739
31,168,,20240708,,971,Cancelled,2024-07-08 00:00:00,2024-09-29 00:00:00,5,84,4740
31,259,,20240708,,971,Cancelled,2024-07-08 00:00:00,2024-09-29 00:00:00,6,6.4800000000000004,4740
31,300,,20240708,,971,Cancelled,2024-07-08 00:00:00,2024-09-29 00:00:00,3,32.100000000000001,4740
19,123,,20241129,,972,In Process,2024-11-29 00:00:00,,9,144.53999999999999,4741
19,219,,20241129,,972,In Process,2024-11-29 00:00:00,,8,143.03999999999999,4741
19,297,,20241129,,972,In Process,2024-11-29 00:00:00,,7,35.840000000000003,4741
33,101,492,20240316,20240402,973,Complete,2024-03-16 00:00:00,,6,50.520000000000003,4742
33,209,492,20240316,20240402,973,Complete,2024-03-16 00:00:00,,10,25.800000000000001,4742
33,352,492,20240316,20240402,973,Complete,2024-03-16 00:00:00,,1,18.34,4742
33,430,492,20240316,20240402,973,Complete,2024-03-16 00:00:00,,1,8.7599999999999998,4742
97,150,,20241121,,974,In Process,2024-11-21 00:00:00,,1,7.7000000000000002,4743
97,206,,20241121,,974,In Process,2024-11-21 00:00:00,,8,82.959999999999994,4743
97,395,,20241121,,974,In Process,2024-11-21 00:00:00,,10,143.09999999999999,4743
97,430,,20241121,,974,In Process,2024-11-21 00:00:00,,9,78.840000000000003,4743
64,74,,20241016,,975,In Process,2024-10-16 00:00:00,,3,37.32,4744
64,78,,20241016,,975,In Process,2024-10-16 00:00:00,,6,112.02,4744
64,175,,20241016,,975,In Process,2024-10-16 00:00:00,,5,8.5,4744
64,192,,20241016,,975,In Process,2024-10-16 00:00:00,,7,11.27,4744
64,440,,20241016,,975,In Process,2024-10-16 00:00:00,,6,84.659999999999997,4744
87,77,493,20241225,,976,In Delivery,2024-12-25 00:00:00,,8,75.040000000000006,4745
87,275,493,20241225,,976,In Delivery,2024-12-25 00:00:00,,2,36.460000000000001,4745
87,320,493,20241225,,976,In Delivery,2024-12-25 00:00:00,,8,104.40000000000001,4745
87,372,493,20241225,,976,In Delivery,2024-12-25 00:00:00,,10,55.600000000000001,4745
87,395,493,20241225,,976,In Delivery,2024-12-25 00:00:00,,9,128.78999999999999,4745
93,144,,20240107,,977,Cancelled,2024-01-07 00:00:00,2024-12-24 00:00:00,1,9.9700000000000006,4746
93,375,,20240107,,977,Cancelled,2024-01-07 00:00:00,2024-12-24 00:00:00,2,18.899999999999999,4746
93,379,,20240107,,977,Cancelled,2024-01-07 00:00:00,2024-12-24 00:00:00,9,137.52000000000001,4746
64,57,,20230502,,978,Cancelled,2023-05-02 00:00:00,2023-06-18 00:00:00,8,8.1600000000000001,4747
64,94,,20230502,,978,Cancelled,2023-05-02 00:00:00,2023-06-18 00:00:00,10,129,4747
64,135,,20230502,,978,Cancelled,2023-05-02 00:00:00,2023-06-18 00:00:00,8,50.079999999999998,4747
64,374,,20230502,,978,Cancelled,2023-05-02 00:00:00,2023-06-18 00:00:00,3,50.880000000000003,4747
64,408,,20230502,,978,Cancelled,2023-05-02 00:00:00,2023-06-18 00:00:00,6,62.100000000000001,4747
39,340,,20240210,,979,Cancelled,2024-02-10 00:00:00,2024-04-23 00:00:00,7,82.879999999999995,4748
78,150,494,20241231,,980,In Delivery,2024-12-31 00:00:00,,2,15.4,4749
78,190,494,20241231,,980,In Delivery,2024-12-31 00:00:00,,8,153.75999999999999,4749
78,282,494,20241231,,980,In Delivery,2024-12-31 00:00:00,,1,12.08,4749
78,489,494,20241231,,980,In Delivery,2024-12-31 00:00:00,,8,95.439999999999998,4749
78,126,495,20240506,20250113,981,Complete,2024-05-06 00:00:00,,10,22.5,4750
78,228,495,20240506,20250113,981,Complete,2024-05-06 00:00:00,,7,35.560000000000002,4750
78,289,495,20240506,20250113,981,Complete,2024-05-06 00:00:00,,2,38.68,4750
78,323,495,20240506,20250113,981,Complete,2024-05-06 00:00:00,,3,35.100000000000001,4750
78,349,495,20240506,20250113,981,Complete,2024-05-06 00:00:00,,8,142.24000000000001,4750
73,115,496,20241129,,982,In Delivery,2024-11-29 00:00:00,,1,9.3399999999999999,4751
73,237,496,20241129,,982,In Delivery,2024-11-29 00:00:00,,8,90.719999999999999,4751
51,40,,20240624,,983,Cancelled,2024-06-24 00:00:00,2024-11-20 00:00:00,8,156.40000000000001,4752
51,235,,20240624,,983,Cancelled,2024-06-24 00:00:00,2024-11-20 00:00:00,3,58.079999999999998,4752
51,277,,20240624,,983,Cancelled,2024-06-24 00:00:00,2024-11-20 00:00:00,6,83.640000000000001,4752
22,180,,20241013,,984,In Process,2024-10-13 00:00:00,,10,73.299999999999997,4753
22,377,,20241013,,984,In Process,2024-10-13 00:00:00,,1,12.19,4753
61,32,497,20241212,,985,In Delivery,2024-12-12 00:00:00,,6,116.52,4754
61,248,497,20241212,,985,In Delivery,2024-12-12 00:00:00,,3,41.609999999999999,4754
61,395,497,20241212,,985,In Delivery,2024-12-12 00:00:00,,5,71.549999999999997,4754
61,438,497,20241212,,985,In Delivery,2024-12-12 00:00:00,,1,10.67,4754
61,476,497,20241212,,985,In Delivery,2024-12-12 00:00:00,,6,87.599999999999994,4754
49,105,498,20230507,20241005,986,Complete,2023-05-07 00:00:00,,5,36.950000000000003,4755
56,100,,20241105,,987,In Process,2024-11-05 00:00:00,,3,16.559999999999999,4756
56,134,,20241105,,987,In Process,2024-11-05 00:00:00,,10,177.90000000000001,4756
56,413,,20241105,,987,In Process,2024-11-05 00:00:00,,8,145.12,4756
83,1,499,20241107,,988,In Delivery,2024-11-07 00:00:00,,1,5.4199999999999999,4757
83,39,499,20241107,,988,In Delivery,2024-11-07 00:00:00,,1,13.81,4757
83,87,499,20241107,,988,In Delivery,2024-11-07 00:00:00,,3,11.609999999999999,4757
83,136,499,20241107,,988,In Delivery,2024-11-07 00:00:00,,5,41.049999999999997,4757
83,170,499,20241107,,988,In Delivery,2024-11-07 00:00:00,,1,10.56,4757
10,110,500,20230905,20240804,989,Complete,2023-09-05 00:00:00,,1,12.92,4758
10,179,500,20230905,20240804,989,Complete,2023-09-05 00:00:00,,8,39.280000000000001,4758
10,414,500,20230905,20240804,989,Complete,2023-09-05 00:00:00,,6,69.299999999999997,4758
10,456,500,20230905,20240804,989,Complete,2023-09-05 00:00:00,,5,85.5,4758
41,408,,20230603,,990,Cancelled,2023-06-03 00:00:00,2023-08-04 00:00:00,6,62.100000000000001,4759
2,18,,20241015,,991,In Process,2024-10-15 00:00:00,,7,26.670000000000002,4760
2,47,,20241015,,991,In Process,2024-10-15 00:00:00,,9,112.95,4760
2,101,,20241015,,991,In Process,2024-10-15 00:00:00,,6,50.520000000000003,4760
2,441,,20241015,,991,In Process,2024-10-15 00:00:00,,2,4.2999999999999998,4760
2,483,,20241015,,991,In Process,2024-10-15 00:00:00,,10,48,4760
38,153,,20241028,,992,In Process,2024-10-28 00:00:00,,4,54.280000000000001,4761
38,159,,20241028,,992,In Process,2024-10-28 00:00:00,,1,1.3500000000000001,4761
38,210,,20241028,,992,In Process,2024-10-28 00:00:00,,4,71.159999999999997,4761
38,303,,20241028,,992,In Process,2024-10-28 00:00:00,,8,155.28,4761
38,487,,20241028,,992,In Process,2024-10-28 00:00:00,,9,167.84999999999999,4761
69,75,501,20240225,20240316,993,Complete,2024-02-25 00:00:00,,9,11.699999999999999,4762
40,82,,20230226,,994,Cancelled,2023-02-26 00:00:00,2024-06-30 00:00:00,7,27.859999999999999,4763
40,230,,20230226,,994,Cancelled,2023-02-26 00:00:00,2024-06-30 00:00:00,3,16.199999999999999,4763
40,246,,20230226,,994,Cancelled,2023-02-26 00:00:00,2024-06-30 00:00:00,9,32.039999999999999,4763
11,76,,20241130,,995,In Process,2024-11-30 00:00:00,,8,39.119999999999997,4764
11,335,,20241130,,995,In Process,2024-11-30 00:00:00,,1,1.1699999999999999,4764
4,311,502,20241010,20241228,996,Complete,2024-10-10 00:00:00,,4,32.920000000000002,4765
4,341,502,20241010,20241228,996,Complete,2024-10-10 00:00:00,,4,48.880000000000003,4765
4,368,502,20241010,20241228,996,Complete,2024-10-10 00:00:00,,4,52.240000000000002,4765
6,108,503,20240620,20241104,997,Complete,2024-06-20 00:00:00,,9,149.03999999999999,4766
6,275,503,20240620,20241104,997,Complete,2024-06-20 00:00:00,,1,18.23,4766
6,431,503,20240620,20241104,997,Complete,2024-06-20 00:00:00,,8,77.680000000000007,4766
6,476,503,20240620,20241104,997,Complete,2024-06-20 00:00:00,,4,58.399999999999999,4766
1,241,,20241005,,998,In Process,2024-10-05 00:00:00,,10,65.599999999999994,4767
1,266,,20241005,,998,In Process,2024-10-05 00:00:00,,7,41.719999999999999,4767
1,446,,20241005,,998,In Process,2024-10-05 00:00:00,,4,70.120000000000005,4767
3,218,,20241014,,999,In Process,2024-10-14 00:00:00,,7,62.649999999999999,4768
75,389,504,20241107,,1000,In Delivery,2024-11-07 00:00:00,,5,27.050000000000001,4769
75,418,504,20241107,,1000,In Delivery,2024-11-07 00:00:00,,9,139.31999999999999,4769
5,26,505,20241024,20250111,1001,Complete,2024-10-24 00:00:00,,1,8.0700000000000003,4770
5,188,505,20241024,20250111,1001,Complete,2024-10-24 00:00:00,,5,51.700000000000003,4770
5,264,505,20241024,20250111,1001,Complete,2024-10-24 00:00:00,,3,8.0099999999999998,4770
48,104,,20230315,,1002,Cancelled,2023-03-15 00:00:00,2024-04-10 00:00:00,7,124.25,4771
8,75,506,20240410,20241221,1003,Complete,2024-04-10 00:00:00,,3,3.8999999999999999,4772
8,345,506,20240410,20241221,1003,Complete,2024-04-10 00:00:00,,4,67.359999999999999,4772
8,420,506,20240410,20241221,1003,Complete,2024-04-10 00:00:00,,8,93.359999999999999,4772
8,446,506,20240410,20241221,1003,Complete,2024-04-10 00:00:00,,10,175.30000000000001,4772
68,130,,20241101,,1004,In Process,2024-11-01 00:00:00,,3,27.300000000000001,4773
68,366,,20241101,,1004,In Process,2024-11-01 00:00:00,,5,70.849999999999994,4773
68,377,,20241101,,1004,In Process,2024-11-01 00:00:00,,6,73.140000000000001,4773
